,start station id,tripduration,Total_trip_duration,average_trip_duration,latitude,longitude,zipcodes
0,72,34550,47548965,1376.236324167873,40.76727215212272,-73.99392891100202,10019
1,79,19560,25218725,1289.3008691206544,40.71911550228221,-74.00666666113344,10013
2,82,12009,13147793,1094.8282954450829,40.71117406222666,-74.00016551949372,10038
3,83,18797,28022697,1490.8068840772464,40.68382604,-73.97632328,11217
4,116,44608,46245054,1036.6986639167862,40.74177605743834,-74.00149744884818,10011
5,119,5621,8294977,1475.7119729585484,40.69608941,-73.97803415,11205
6,120,13428,17834948,1328.190944295502,40.68676793,-73.95928168,11238
7,127,47623,54431840,1142.9737731768264,40.73172428,-74.00674436,10014
8,128,51908,63537877,1224.0478731602066,40.72710258,-74.00297088,10014
9,143,16129,17501252,1085.0797941595883,40.69239494652613,-73.99337883348875,11201
10,144,12733,20610068,1618.6341003691196,40.69839895,-73.98068914,11201
11,146,22957,28599395,1245.7810253953044,40.71625006910659,-74.00910593894672,10013
12,150,33556,37663212,1122.3987364405768,40.720873667135535,-73.98085789886458,
13,151,65473,81668779,1247.3657690956577,40.722103785100856,-73.9972490186953,10012
14,152,2301,2685181,1166.9626249456758,40.71473993,-74.00910627,10007
15,157,18565,22889152,1232.919579854565,40.69089272,-73.99612349,11201
16,161,39595,44762582,1130.5109736077789,40.7291702204445,-73.99810230741608,10012
17,164,27661,29902576,1081.037417302339,40.75323097999999,-73.97032517,10017
18,167,26934,26999580,1002.4348407217644,40.74890060369051,-73.97604885531523,10016
19,168,28405,24504910,862.6970603766943,40.73971301,-73.99456405,10011
20,173,46299,62768325,1355.716646147865,40.76068328464782,-73.98452735348476,10019
21,174,36098,36390811,1008.1115574270044,40.7381764022245,-73.97738658786915,10010
22,195,22779,27876962,1223.8009570218182,40.70905623,-74.01043382,10005
23,212,31006,32720523,1055.2964910017415,40.74334935,-74.00681753,10011
24,216,10483,16276941,1552.698750357722,40.70037867,-73.99548059,11201
25,217,38010,77838376,2047.8394106814,40.70277159,-73.99383605,11201
26,223,38663,35719169,923.8592194087372,40.73781509,-73.99994661,10011
27,224,22855,32891337,1439.1309122730256,40.71146364,-74.00552427,10038
28,228,22101,23543667,1065.2760961042486,40.7546011026,-73.971878855,10017
29,229,44499,41156032,924.8754354030428,40.72743423,-73.99379025,10003
30,232,496,531292,1071.1532258064517,40.69597683,-73.99014892,11201
31,236,48021,51732039,1077.2795027175612,40.72841859128298,-73.98713953626955,10003
32,237,51274,53621495,1045.783340484456,40.73047309,-73.98672378,10003
33,238,36031,43361587,1203.4522216979824,40.736196722294686,-74.00859210907552,10014
34,239,17947,26100067,1454.2857859252242,40.69196566191341,-73.9813017274642,11201
35,241,22744,28778082,1265.304344002814,40.68981035,-73.97493121,11217
36,242,8539,10096328,1182.3782644337743,40.697787024944375,-73.97373603091698,11205
37,243,539,379136,703.4063079777366,40.68841,-73.979458,11217
38,244,13152,13012085,989.3616940389294,40.69196035,-73.96536851,11205
39,245,11250,19228128,1709.1669333333334,40.69327006709511,-73.97703873655644,11205
40,247,39672,42118281,1061.662658802178,40.73535398,-74.00483091,10014
41,248,9158,12716967,1388.618366455558,40.72185379,-74.00771779,10013
42,249,12197,14606268,1197.529556448307,40.71870989378699,-74.00900098191359,10013
43,250,46985,50522706,1075.2943705437906,40.72456089,-73.99565293,10012
44,251,52023,57912025,1113.2004113565154,40.72317958,-73.99480012,10012
45,252,33204,39272468,1182.763161064932,40.73226398,-73.99852205,10011
46,254,33427,34733588,1039.0878032728035,40.73532427,-73.99800419,10011
47,257,30524,35834005,1173.9616367448566,40.71939224714912,-74.00247209177105,10013
48,258,18749,20810807,1109.968905008267,40.68940747,-73.96885458,11205
49,259,30827,50118459,1625.7974827261817,40.70122127282188,-74.01234220133908,10004
50,260,13774,22710987,1648.8301873094235,40.70365184527805,-74.0116780659801,10004
51,261,14962,21328817,1425.532482288464,40.69474881,-73.98362464,11201
52,262,15540,17271322,1111.410682110682,40.6917823,-73.9737299,11205
53,264,22790,33517747,1470.7216761737604,40.70706456,-74.00731853,10005
54,265,36245,42567896,1174.4487791419506,40.72229346,-73.99147535,10002
55,266,642,746304,1162.4672897196265,40.72368361,-73.97574813,10009
56,267,23169,31378285,1354.3219387975312,40.75097711,-73.98765428,10018
57,268,31042,34509646,1111.7082017911216,40.71910536660557,-73.99973341080376,10013
58,270,14167,13087140,923.7763817321944,40.69308257,-73.97178913,11205
59,274,21312,26676282,1251.7024211711712,40.68691852068553,-73.9766820447635,11217
60,275,11279,18488877,1639.2301622484265,40.68650065,-73.96563307,11238
61,276,16439,20747079,1262.0645416387858,40.71748752,-74.0104554,10013
62,278,10886,14808269,1360.3039683997797,40.69766567071468,-73.98476448350632,11201
63,279,1212,1266214,1044.7310231023102,40.707873,-74.00167,10038
64,280,27918,30394563,1088.708467655276,40.73331971873773,-73.99510131274161,10003
65,281,51290,81299030,1585.0853967635016,40.7643971,-73.97371465,
66,282,25299,38817251,1534.3393414759478,40.70764491868283,-73.96841524390085,11249
67,284,64152,67880547,1058.1205106621774,40.73901695807306,-74.0026376740107,10011
68,285,74733,78459865,1049.8690672126102,40.73454566269841,-73.99074143684103,10003
69,289,10235,12597371,1230.8129946262825,40.6845683,-73.95881081,11238
70,291,20263,24683972,1218.1795390613431,40.713126,-73.984844,10002
71,293,58542,57576633,983.5098390898842,40.73020660529954,-73.99102628231049,10003
72,295,27965,27296154,976.0827462900054,40.71406667,-73.99293911,10002
73,296,598,551277,921.8678929765888,40.71413089,-73.9970468,10002
74,297,52226,49068877,939.548826255122,40.7342319866733,-73.98692294698043,10003
75,298,19566,25984981,1328.0681283859756,40.68683208,-73.9796772,11217
76,301,48450,54523638,1125.3588854489165,40.72217443639959,-73.98368777580413,10009
77,302,25243,27615759,1093.996711959751,40.72082834,-73.97793172,10009
78,303,32461,40515601,1248.1316348849389,40.72362738,-73.99949601,10012
79,304,33223,48331207,1454.7514372573216,40.70463334,-74.01361706,10004
80,305,46376,52040325,1122.1391452475418,40.76095756274539,-73.96724471886127,10022
81,307,51845,54828962,1057.5554441122576,40.71427487,-73.98990025,
82,308,20322,19761973,972.4423285109732,40.71307915610471,-73.99851190480908,10038
83,309,26861,33709903,1254.975726890287,40.7149787,-74.013012,10007
84,310,15703,17480815,1113.2149907660958,40.68926940284277,-73.98912866180602,11201
85,311,47238,59173380,1252.664803759685,40.71722734803336,-73.98802088145646,10002
86,312,47053,55608376,1181.8242407497928,40.722055,-73.989111,10002
87,313,11692,12803365,1095.0534553540883,40.69610226,-73.96751037,11205
88,315,38362,58163210,1516.1673009749231,40.70355377,-74.00670227,10005
89,316,23358,30030039,1285.6425635756486,40.70955958,-74.00653609,10038
90,317,44995,44437941,987.6195355039448,40.72453734,-73.98185424,
91,319,38596,50552261,1309.779795833765,40.71106597238056,-74.0094470143279,10007
92,320,24907,26340340,1057.5476773597784,40.71757105737343,-74.00554905825672,10013
93,321,14578,23817702,1633.8113595829332,40.69991755,-73.98971773,11201
94,323,21497,30460132,1416.9480392612925,40.69236176317067,-73.98631744523234,11201
95,324,18012,23502490,1304.8240062180769,40.689888,-73.981013,11201
96,325,41936,42155036,1005.2231018695154,40.73624527,-73.98473765,10003
97,326,45146,46364423,1026.988503964914,40.72953837,-73.98426726,10003
98,327,42846,62039262,1447.9592494048452,40.7153379,-74.01658354,10282
99,328,29343,38864884,1324.5027434141025,40.72405549,-74.00965965,10013
100,330,21044,28590381,1358.6001235506558,40.71450451,-74.00562789,10007
101,331,25857,29456600,1139.211818849828,40.71173111907491,-73.99193043269057,10002
102,332,30066,39723330,1321.204350429056,40.712199086639394,-73.97948149724607,10002
103,334,44644,44589718,998.7841143266731,40.74238789742272,-73.99726238304588,10011
104,335,28631,33160037,1158.186476197129,40.72903913370472,-73.99404652330341,10003
105,336,40018,45841204,1145.5146184217103,40.73047747,-73.99906065,10012
106,337,2801,2783707,993.8261335237416,40.7037992,-74.00838676,10005
107,339,8222,10348474,1258.6322062758452,40.72580614,-73.97422494,10009
108,340,25656,31761290,1237.9673370751482,40.71269042,-73.98776323,10002
109,341,19158,25453814,1328.6258482096252,40.71782143,-73.97628939,10002
110,342,19350,17636593,911.451834625323,40.71739973,-73.98016555,10002
111,343,8209,9895683,1205.4675356316238,40.697940014618105,-73.96986875567791,11251
112,344,12807,14762456,1152.6864995705473,40.68514436681502,-73.95380897682828,11216
113,346,38629,42768843,1107.1693028553675,40.736528902195765,-74.00618028122084,10014
114,347,37577,43009027,1144.5572291561327,40.72884597748622,-74.00859103749633,10014
115,349,31576,36791355,1165.1683240435775,40.71850211,-73.98329859,10002
116,350,57380,50388815,878.1598989194841,40.71559509,-73.9870295,10002
117,351,18672,29727795,1592.105559125964,40.70530954,-74.00612572,10005
118,353,11949,13576585,1136.210979998326,40.68539572057578,-73.97431455367311,11217
119,354,15252,17205207,1128.0623524783634,40.693631728937845,-73.96223551821662,11205
120,355,31868,37479548,1176.0872348437304,40.71602118,-73.99974372,10013
121,356,14754,18438352,1249.7188559034837,40.71622644,-73.98261206,10002
122,358,84565,101665788,1202.220635014486,40.7329155556482,-74.00711383730764,10014
123,359,37673,35895306,952.812518249144,40.75510266454941,-73.97498690760385,10172
124,360,27055,36354501,1343.7257808168545,40.70717936,-74.00887308,10005
125,361,44205,47323667,1070.5500961429702,40.71605866,-73.99190759,10002
126,362,19623,23840201,1214.9111247006065,40.7517263339469,-73.98753530464558,10018
127,363,37822,52106054,1377.6652212997726,40.70834698,-74.01713445,10280
128,364,13615,16589625,1218.4814542783697,40.68900442934924,-73.96023835806244,11238
129,366,18765,22478750,1197.908339994671,40.693261,-73.968896,11205
130,367,29896,32948345,1102.098775755954,40.75828065,-73.97069431,10022
131,368,72595,81746056,1126.0562848681038,40.73038599,-74.00214988,
132,369,35197,42358965,1203.4822570105407,40.73224119,-74.00026394,10011
133,372,8071,9352103,1158.729153760377,40.694546087246025,-73.95801365375519,11205
134,373,11239,16373438,1456.841178040751,40.69331716,-73.95381995,11205
135,376,19525,26081490,1335.7997439180538,40.70862144,-74.00722156,10038
136,377,21464,29671699,1382.3937290346628,40.72243797,-74.00566443,
137,379,47144,45072908,956.06881045308,40.749155993381976,-73.99160001696929,10001
138,380,61769,73678973,1192.814729071217,40.73401142962991,-74.00293880436125,10014
139,383,36389,35373151,972.08362417214,40.735238,-74.000271,10014
140,385,40871,45739195,1119.1112280100806,40.75797322,-73.96603308,10022
141,386,19754,26747983,1354.054014376835,40.71494807,-74.00234482,10007
142,387,41427,71416101,1723.902310087624,40.71273266,-74.0046073,10007
143,388,29489,33025462,1119.924785513242,40.74971772866032,-74.00295038159477,10001
144,389,21001,26246966,1249.7960097138232,40.71044554,-73.96525063,11249
145,390,16789,21255001,1266.0075644767408,40.69221587714098,-73.98428432349753,11201
146,391,23529,26554523,1128.586977772111,40.69760127,-73.99344559,11201
147,392,21635,30760104,1421.775086665126,40.695065,-73.987167,11201
148,393,25974,26244597,1010.417994917995,40.72299208,-73.97995466,10009
149,394,28740,31570901,1098.5003827418232,40.72521311,-73.97768752,
150,396,8162,10836901,1327.7261700563588,40.68034238104668,-73.95576896750933,11238
151,397,9870,11703839,1185.7992907801415,40.68415748,-73.96922273,11238
152,398,31798,54981142,1729.0754764450594,40.691651830000005,-73.9999786,11201
153,399,15051,21024748,1396.900405288685,40.68851534000001,-73.9647628,11205
154,400,10003,10367313,1036.4203738878336,40.71926081,-73.98178024,10002
155,401,45609,48870766,1071.5158411716986,40.72019576,-73.98997825,10002
156,402,78267,78545522,1003.5586134641676,40.7403432,-73.98955109,10010
157,403,39435,40400343,1024.4793457588437,40.72502876,-73.99069656,
158,405,44063,58888182,1336.454213285523,40.739323,-74.008119,10014
159,406,15657,19152918,1223.2814715462732,40.69512845,-73.99595065,11201
160,408,17539,19335652,1102.437539198358,40.71076228,-73.99400398,10002
161,410,42717,51463235,1204.7483437507317,40.72066442,-73.98517977,10002
162,411,43850,45823544,1045.0067046750285,40.722280863594754,-73.97668709713592,10009
163,412,44733,55797288,1247.3406210180403,40.71581550412447,-73.99422367735497,10002
164,415,28075,43155586,1537.153552983081,40.7047177,-74.00926027,
165,416,13707,15639862,1141.0127671992414,40.68753406,-73.97265183,11238
166,417,21139,26972627,1275.965135531482,40.71291224,-74.01020234,10007
167,418,11345,13972354,1231.586954605553,40.70224,-73.982578,11201
168,419,7676,11234079,1463.532959874935,40.69580705,-73.97355569,11205
169,420,9692,12486521,1288.3327486586877,40.68764484,-73.96968902,11238
170,421,6305,6252769,991.7159397303728,40.69573398,-73.97129668,11205
171,422,41806,49628701,1187.1190977371668,40.770513,-73.988038,10019
172,423,29711,30530232,1027.573356669247,40.76584944872607,-73.98690502953788,10019
173,426,99364,145135188,1460.6415603236585,40.71754835460952,-74.01322068777897,10281
174,427,18296,30551114,1669.8247704416267,40.701907,-74.013942,10004
175,432,54753,54287858,991.5047212024912,40.72621785775683,-73.98379853541542,10009
176,434,29101,33554257,1153.0276279165664,40.74317449,-74.00366443,10011
177,435,99191,85130901,858.2522708713492,40.74173971541179,-73.99415557702653,10010
178,436,10779,19398480,1799.6548844976344,40.68216564,-73.95399026,11216
179,437,12950,19547507,1509.46,40.6809833854,-73.9500479759,11216
180,438,48925,59018830,1206.3123147675012,40.72779126,-73.98564945,10003
181,439,48622,50622497,1041.1438649171157,40.7262807,-73.98978041,10003
182,440,25976,27016094,1040.0405759162304,40.752554318659534,-73.97282629518594,10017
183,442,45727,54662311,1195.4055809477989,40.746647,-73.993915,10001
184,443,8391,9454859,1126.7857227982363,40.70853074,-73.96408963,11211
185,445,64445,76388890,1185.3346264256345,40.72740795837412,-73.98142001592956,10009
186,446,62505,64880504,1038.005023598112,40.74487634,-73.99529885,10001
187,447,58495,70397737,1203.4829814514062,40.76370740000462,-73.98516152866911,10019
188,448,47159,50824102,1077.7179753599526,40.75660364922136,-73.99790090420281,10018
189,450,52190,60188705,1153.2612569457751,40.76227202562656,-73.98788207142077,10019
190,453,53040,51508506,971.1256787330316,40.74475150353921,-73.99915359825,10011
191,454,29236,34197240,1169.6962648789165,40.75455731,-73.96592976,10022
192,455,28413,33748185,1187.7726744799916,40.75001986,-73.96905301,10017
193,456,26452,26003424,983.0418871918948,40.7597108,-73.97402311,10022
194,457,7544,7915339,1049.223091198303,40.76695317000001,-73.98169332999998,10019
195,458,41645,51044723,1225.7107215752192,40.75139601450354,-74.00522597056069,10001
196,459,43096,57731168,1339.5945795433452,40.746744965426025,-74.00775596491555,10011
197,460,47288,68523753,1449.0727668753173,40.71285887298448,-73.96590292090552,11249
198,461,43307,43206894,997.6884568314592,40.73587680593622,-73.98205029193018,10003
199,462,62240,64706008,1039.6209511568125,40.74691959,-74.00451887,10011
200,464,24827,27880925,1123.008216860676,40.75934501,-73.96759673,10022
201,465,44815,48921424,1091.630570121611,40.75513557,-73.98658032,10036
202,466,42386,45560786,1074.9017600150994,40.74395411,-73.99144871,10010
203,467,18195,22293149,1225.2348996977191,40.68312489,-73.97895137,11217
204,468,69661,81096848,1164.1642813051778,40.76526532733954,-73.98192344182053,10019
205,469,30855,33060467,1071.478431372549,40.76344058,-73.98268129,
206,470,43978,47088640,1070.7317295011142,40.74345335,-74.00004031,10011
207,471,18046,22640848,1254.6186412501386,40.71286844,-73.95698119,11211
208,472,47554,43306542,910.6813727551836,40.74571210605417,-73.98194831211613,10016
209,473,27800,33014033,1187.555143884892,40.72110063,-73.9919254,10002
210,474,44379,52818712,1190.1735505531897,40.7451677,-73.98683077,10016
211,476,55690,63149754,1133.951409588795,40.74394312306446,-73.97966069609284,10016
212,477,59770,67770840,1133.860465116279,40.75640543297038,-73.9900261656617,10018
213,478,62648,72832160,1162.5616140978163,40.76030097115822,-73.99884220655632,10036
214,479,51656,62445791,1208.8777876722936,40.760192535631866,-73.9912551144204,10036
215,480,47994,58666105,1222.3633162478643,40.76669671631933,-73.99061730881026,10019
216,481,27873,41356257,1483.738994726079,40.71260487417645,-73.96264400689414,11249
217,482,54361,57454677,1056.9098618494877,40.739355431857405,-73.9993178057578,10011
218,483,37851,35050172,926.0038572296636,40.73223272,-73.98889957,10003
219,484,25873,26854817,1037.9475515015654,40.75500254,-73.98014437,10036
220,485,28225,33819632,1198.215482728078,40.75038009,-73.98338988,10018
221,486,43205,49475472,1145.13301701192,40.7462009,-73.98855723,10001
222,487,37755,43429141,1150.2884651039597,40.73314259,-73.97573881,10009
223,489,49164,51468555,1046.8748474493532,40.75066386,-74.00176802,10001
224,490,64669,76532533,1183.4500765436298,40.751551,-73.993934,10001
225,491,18373,15978570,869.676699504708,40.74096368754586,-73.98602212879551,10010
226,492,53707,53870562,1003.0454503137394,40.75019995,-73.99093085,10001
227,493,24243,27313767,1126.6661304294023,40.7568001,-73.98291153,10036
228,494,51513,56266759,1092.282705336517,40.74734811913498,-73.9972355842036,10001
229,495,50489,53413312,1057.9197845075164,40.76269882,-73.99301222,10036
230,496,45136,43042912,953.6270825948244,40.737261854198415,-73.99238966136674,10003
231,497,90007,94038483,1044.7907718288575,40.73704984,-73.99009296,10003
232,499,91856,122299074,1331.4217253091797,40.76915507759591,-73.98191844532454,10023
233,500,26397,29338250,1111.4236466265106,40.762288211196726,-73.98336181629277,10019
234,501,69120,91414456,1322.5471064814817,40.744219,-73.97121214,10016
235,502,39244,40044002,1020.3853327897258,40.714211,-73.981095,10002
236,503,42180,43777285,1037.8683025130397,40.73827421957895,-73.98751975019061,10010
237,504,59142,54990719,929.8082411822394,40.73221853,-73.98165557,10009
238,505,68871,80925578,1175.0312613436715,40.74901271,-73.98848395,10001
239,507,46229,46821676,1012.8204373877868,40.73912602890567,-73.97973776567264,10010
240,508,36584,50636402,1384.1133282309206,40.76341380602367,-73.99667447623332,10036
241,509,66526,68070126,1023.2108649249916,40.74549730755644,-74.00197137539833,10011
242,510,3406,4274926,1255.1162654139753,40.7606597,-73.98042047,10019
243,513,32390,37529958,1158.6896573016363,40.768254,-73.988639,10019
244,514,97415,156086963,1602.2887953600575,40.7608750238489,-74.00277671767346,10018
245,515,54144,60362445,1114.850121897163,40.76009440345264,-73.99461844409464,10036
246,516,19817,26321324,1328.2194075793511,40.75206861307464,-73.96784385576021,10017
247,517,34403,34431907,1000.8402464901316,40.751581,-73.97791,10017
248,518,38150,40139962,1052.161520314548,40.74780376135701,-73.97344191462909,10016
249,519,74501,83361551,1118.931974067462,40.75187300340936,-73.97770598104724,10017
250,520,9820,9229032,939.8199592668024,40.75992262,-73.97648516,10019
251,522,20545,21231422,1033.4106595278656,40.75714758,-73.97207836,10022
252,523,26076,31310251,1200.7305951833102,40.754665922812165,-73.99138154371838,10018
253,525,37702,53406644,1416.5467083974324,40.75594159,-74.0021163,10001
254,526,38555,44461850,1153.2058098819869,40.74765953953858,-73.9849071266946,10016
255,528,60938,63124429,1035.8795661163806,40.74290902149299,-73.97706057900588,10016
256,529,35564,53400801,1501.5409121583623,40.7575699,-73.99098507,10036
257,530,41349,56210797,1359.4233717865002,40.77149667434739,-73.99046030089102,10023
258,531,35481,39091979,1101.772187931569,40.71893904,-73.99266288,10002
259,532,61274,90006412,1468.9168652283188,40.710451,-73.960876,11211
260,533,29098,30598052,1051.5517217678191,40.75299641,-73.98721619,10018
261,534,14711,24343906,1654.809734212494,40.70255065,-74.01272339999998,10004
262,536,40448,39671539,980.803476068038,40.741443834303055,-73.9753607863563,10016
263,537,773,599328,775.3272962483829,40.74025878,-73.98409214,10010
264,539,38992,42412782,1087.730354944604,40.71534825,-73.96024116,11211
265,540,34043,33517338,984.5588814146814,40.74311555376486,-73.98215353488922,10016
266,545,52957,51626463,974.8751439847424,40.73650201880772,-73.97809467865628,10010
267,546,30873,29418579,952.8901953162958,40.74444911611797,-73.98303528771386,10016
268,2000,32305,53606978,1659.4018882525925,40.70255092485745,-73.98940234754497,11201
269,2002,34526,48531306,1405.6451949255634,40.71688697430922,-73.96319796530152,11249
270,2003,51920,47428708,913.4959167950692,40.73381219196632,-73.98054420948029,10009
271,2005,969,877597,905.672858617131,40.70531194,-73.97100056,11251
272,2006,70073,116874706,1667.8992764688253,40.76590939112868,-73.97634152879439,10021
273,2008,61954,91589718,1478.3503567162734,40.70569256110373,-74.01677683746085,10004
274,2009,20785,22591823,1086.9291796968969,40.71117444,-73.99682619,10038
275,2010,23509,33384752,1420.0838827683017,40.72170005235607,-74.00238141417502,10013
276,2012,51458,50487476,981.1394924015702,40.739445,-73.976806,10016
277,2017,25063,27081981,1080.5562382795356,40.75022392,-73.97121414,10017
278,2021,34305,53704433,1565.498702813001,40.75929124,-73.98859651,10036
279,2022,13498,16912608,1252.9714031708402,40.75910691798785,-73.95922298347902,10022
280,3002,13519,15212059,1125.2355203787265,40.711512,-74.015756,10280
281,3016,55322,84489785,1527.2366328043092,40.720367752984544,-73.96165072917938,11249
282,3041,12545,31888090,2541.896373056995,40.67890679,-73.94142771,11213
283,3042,13862,41747611,3011.658562977925,40.6794268,-73.9298911,11233
284,3043,9025,19313238,2139.970969529086,40.6814598,-73.934903,11233
285,3044,5118,16788120,3280.21101992966,40.6800105,-73.938475,11216
286,3046,6928,16864450,2434.245092378753,40.682601,-73.938037,11216
287,3047,11280,21284321,1886.907890070922,40.68236875596631,-73.94411798953901,11216
288,3048,6594,12627135,1914.9431301182892,40.68402,-73.94977,11216
289,3049,10891,14806810,1359.5454962813333,40.68488,-73.96304,11238
290,3050,8806,22685016,2576.086304792187,40.6851532,-73.94111,11221
291,3052,12804,27011226,2109.592783505155,40.686312,-73.935775,11221
